identifier,pos x,pos y,pos z,status
7037,0.2456762,0.01449436,-0.7026283,success
7040,0.2447651,0.01667795,-0.6671692,success
7047,0.2161808,0.01004079,-0.7654195,success
7048,0.2601062,0.01499043,-0.7491074,success
7054,0.2377272,0.01597133,-0.6759676,success
7062,0.2860283,0.0145587,-0.7383792,success
7077,0.26383,-0.0005882382,-0.7033838,success
7078,0.2519709,0.01939374,-0.7353135,success
6529,0.2939365,0.02480343,-0.5472026,success
6615,0.3436338,0.0328325,-0.5585194,success
6943,0.2783923,0.01598617,-0.6171602,success
6946,0.2317461,0.01445021,-0.5567012,success
6984,0.2703916,-0.00409767,-0.7207695,success
6989,0.2153028,0.01730996,-0.5963144,success
6999,0.2987631,0.01595497,-0.6708971,success
7004,0.2972539,0.01505585,-0.6988106,success
7007,0.2131318,0.0179258,-0.6104081,success
7012,0.2808438,0.01728064,-0.6632488,success
7014,0.2786318,0.01773766,-0.6719058,success
7035,0.2434391,0.01776728,-0.612882,success
7057,0.2653226,0.01846918,-0.617448,success
7101,0.2301024,0.01533522,-0.666958,success
7105,0.2457574,0.01458159,-0.6848689,success
7114,0.2796739,0.01542927,-0.7072731,success
7124,0.2980684,0.021393,-0.7948347,success
7132,0.2655835,0.01588778,-0.7093626,success
7136,0.2961288,0.0158847,-0.7515394,success
7137,0.2937388,0.01907521,-0.7327704,success
7139,0.3283972,0.0576556,-0.7861976,success
7148,0.2623478,0.01292519,-0.6967085,success
7188,0.2344218,0.01505938,-0.7638782,success
7189,0.2126693,0.01497051,-0.7412612,success
7201,0.2166484,0.02105691,-0.6404046,success
7209,0.2249985,-0.002148286,-0.776405,success
6373,0.204968,0.1405686,-0.6927758,success
6416,0.2962564,0.01627064,-0.7337829,success
7109,0.2462789,0.01775368,-0.6583951,success
7119,0.2825025,0.01479438,-0.6809682,success
7138,0.2946068,0.01831743,-0.7155496,success
7186,0.3329509,0.03240246,-0.7217634,success
7200,0.2272763,0.001241669,-0.5972148,success
7213,0.2147536,0.01296706,-0.7561137,success
7227,0.2295412,0.01112098,-0.7610351,success
7246,0.2408043,0.01718345,-0.7060151,success
7247,0.2572258,-0.01369864,-0.7323946,success
7264,0.2622291,0.015789,-0.7113004,success
7269,0.2623212,0.01595415,-0.6937898,success
7273,0.2623416,0.01639046,-0.7939687,success
7283,0.231523,0.01893689,-0.6873494,success
7311,0.2316679,0.01327662,-0.7708205,success
7324,0.2550009,0.01970382,-0.6815032,success
7331,0.2232044,0.004033253,-0.7135768,success
6270,0.2123573,0.01899706,-0.7207822,success
6313,0.2310269,0.01521347,-0.7396288,success
6438,0.2497744,0.01408768,-0.696216,success
6600,0.1531316,0.2049282,-0.645012,success
7120,0.2866939,0.009775728,-0.627368,success
7199,0.2251914,0.007062063,-0.5816188,success
7217,0.330669,0.03059462,-0.70375,success
7218,0.2140636,0.01913767,-0.5787413,success
7230,0.2229404,0.03803085,-0.6155619,success
7239,0.2310839,0.01811217,-0.6301206,success
7242,0.2455121,0.01366676,-0.6295553,success
7272,0.3347106,0.02920473,-0.7418859,success
7297,0.2821198,0.02077596,-0.7014542,success
7330,0.2222028,0.01176651,-0.6184516,success
7336,0.2359399,0.01887217,-0.7104529,success
7343,0.3057152,0.01167652,-0.8111448,success
7344,0.2160474,0.01231375,-0.7161177,success
7380,0.2449714,0.0155811,-0.7375739,success
7390,0.2494044,0.0150938,-0.6960691,success
7393,0.2622494,0.01563965,-0.7290705,success
7408,0.2147721,0.01443301,-0.7811512,success
7410,0.2805378,0.01349622,-0.7789651,success
7412,0.2514639,0.01513691,-0.6973568,success
7415,0.2298844,0.01732633,-0.756398,success
7425,0.2274759,0.01177685,-0.7630796,success
7440,0.2230843,0.005749375,-0.7538583,success
7383,0.2457471,0.01587734,-0.6497106,success
7417,0.2621102,0.01471916,-0.6386554,success
7428,0.350067,0.03554639,-0.8021958,success
7458,0.2323745,0.01611814,-0.7231859,success
7478,0.2180078,0.01065738,-0.7551665,success
7479,0.22633,0.01544245,-0.7174892,success
7483,0.2281469,0.01441662,-0.742192,success
7488,0.2778504,0.01777601,-0.7420428,success
7507,0.2602332,0.01551586,-0.7315912,success
7509,0.246667,0.01561283,-0.7288266,success
7515,0.2288733,0.02200255,-0.7563108,success
7523,0.2430581,0.0148993,-0.7578328,success
7524,0.2473138,0.01679228,-0.7610332,success
7525,0.267843,0.0157837,-0.7468944,success
7545,0.2495768,0.02304174,-0.7341676,success
6212,0.2629912,0.01404376,-0.7476121,success
7444,0.2264881,0.003443077,-0.560537,success
7455,0.3324254,0.02808146,-0.752351,success
7476,0.2150966,0.01569462,-0.607627,success
7564,0.2102825,0.02383426,-0.7206167,success
7567,0.2132462,0.01751001,-0.7887065,success
7597,0.2128085,0.01719737,-0.7167258,success
7649,0.2126652,0.01451549,-0.7594811,success
7650,0.2791182,0.01494874,-0.7960877,success
6796,0.2792901,0.01597235,-0.7252198,success
6839,0.2267601,0.0138099,-0.7402766,success
6854,0.2475715,0.01346184,-0.7474697,success
6883,0.2631332,0.01519482,-0.6767192,success
7262,0.2635554,0.01313792,-0.5590284,success
7382,0.2749165,0.0130661,-0.5925485,success
7398,0.2419364,0.01550466,-0.5618063,success
7475,0.2978514,0.0148513,-0.6816057,success
7580,0.2973182,0.01753949,-0.7086035,success
7581,0.2971539,0.01718247,-0.7462598,success
7585,0.2918678,0.02150993,-0.7328354,success
7592,0.2143427,0.01495014,-0.6102388,success
7598,0.2790726,0.01613042,-0.7252544,success
7656,0.2668853,0.01395941,-0.7459769,success
7710,0.2283646,0.01277977,-0.7963396,success
7786,0.2169693,0.02035749,-0.7307485,success
6706,0.2798279,0.01297416,-0.6930149,success
6897,0.2638447,0.01251724,-0.76644,success
7022,0.165317,0.1774386,-0.6777403,success
7565,0.2156161,0.01801273,-0.5723071,success
7606,0.2294508,0.01129639,-0.6072464,success
7632,0.3377529,0.02740967,-0.7159875,success
7641,0.2567313,0.01453561,-0.6499252,success
7644,0.2454136,0.01010378,-0.627303,success
7660,0.2147318,0.01745011,-0.5737525,success
7686,0.2309165,0.01423842,-0.6498679,success
7689,0.2308246,0.01317886,-0.703162,success
7708,0.3252217,0.01272392,-0.8303878,success
7747,0.2842109,0.01775864,-0.7378973,success
7776,0.3286774,0.04516974,-0.7805009,success
7831,0.2252979,0.01579484,-0.7573587,success
7834,0.2273857,0.01522358,-0.7601501,success
7835,0.2298684,0.01327582,-0.7739924,success
7987,0.1838453,0.1577634,-0.7192966,success
6911,0.3089864,0.01303542,-0.6681706,success
7026,0.2661919,0.0128918,-0.7073897,success
7537,0.2537807,0.0216525,-0.5634351,success
7568,0.2378758,-0.009019345,-0.5495047,success
7605,0.2753413,0.01295015,-0.6270662,success
7851,0.2467012,0.01601306,-0.7111811,success
7855,0.2447376,0.01273713,-0.7357087,success
7870,0.2771743,0.01154758,-0.748067,success
7907,0.2084206,0.02684273,-0.7409503,success
8011,0.2138911,0.02178574,-0.7649497,success
7587,0.3390196,0.02257875,-0.6741737,success
7608,0.2672466,0.01728818,-0.5601832,success
7633,0.3363593,0.02953754,-0.6705493,success
7695,0.2489887,0.01439343,-0.6051446,success
7696,0.2495836,0.01383455,-0.5873387,success
7812,0.2982899,0.01340736,-0.7520189,success
7813,0.3387078,0.03212422,-0.788228,success
7819,0.2174811,0.009856656,-0.6328833,success
7826,0.2821533,0.01442331,-0.7335851,success
7840,0.2658697,0.01394004,-0.6892847,success
7859,0.2188803,0.009503588,-0.5755234,success
7915,0.2175092,0.0117095,-0.7478276,success
7925,0.2286537,0.01340961,-0.741967,success
7927,0.2293296,0.01401033,-0.719732,success
8012,0.2170683,0.01363926,-0.7850174,success
7889,0.3364055,0.02850905,-0.7332941,success
7909,0.2162992,0.01437527,-0.5886146,success
7911,0.2339661,0.008720845,-0.6301875,success
7928,0.233469,0.0095938,-0.6659485,success
7967,0.3062818,0.007766291,-0.8342217,success
8028,0.2445898,0.02571855,-0.7294154,success
8076,0.2503951,0.00788945,-0.7838679,success
8086,0.2305439,0.006116092,-0.7459037,success
8092,0.2309417,0.005755424,-0.7409211,success
8100,0.2139118,0.01534587,-0.7978278,success
8130,0.1538004,0.1566604,-0.6990031,success
7957,0.2520489,0.01480916,-0.5586292,success
7972,0.3381463,0.02682129,-0.7494423,success
7992,0.2588927,0.0117541,-0.6308059,success
8059,0.2777601,0.0171743,-0.7589993,success
8077,0.2491004,0.01256876,-0.6932627,success
8111,0.3305027,0.008179963,-0.836014,success
8116,0.2267182,0.004892036,-0.5796252,success
8117,0.2243961,0.008627668,-0.5978115,success
8137,0.2223312,-0.0006815642,-0.8155404,success
8142,0.2565736,0.01375589,-0.8084401,success
8200,0.2519017,0.008502632,-0.8129576,success
7764,0.3027979,0.004846051,-0.5366635,success
8160,0.2665058,0.01641825,-0.7631211,success
8189,0.2654905,0.009987414,-0.7476998,success
8208,0.3412021,0.05298626,-0.8080718,success
8214,0.2482343,0.01057796,-0.7023873,success
8225,0.232947,0.009742513,-0.5897881,success
8290,0.2291903,0.01060672,-0.7781301,success
8354,0.2295742,0.005286008,-0.8142111,success
7160,0.2435161,0.008738741,-0.7610191,success
7942,0.2758099,0.01247349,-0.6090405,success
8057,0.3380243,0.02538151,-0.7421932,success
8182,0.3075004,0.009400859,-0.7816738,success
8277,0.2172063,0.01381713,-0.5580236,success
8279,0.2170127,0.01106337,-0.6277072,success
8323,0.3407543,0.05051331,-0.8095877,success
8353,0.2974501,0.01459672,-0.8023856,success
8365,0.2846741,0.008574262,-0.8356054,success
8416,0.1794845,0.1478769,-0.7016791,success
8439,0.2397148,0.01258515,-0.8088108,success
8054,0.334527,0.02629361,-0.7247301,success
8198,0.2582179,0.01260677,-0.6135139,success
8394,0.231905,0.01159567,-0.5724852,success
8403,0.2490201,0.01155196,-0.7112527,success
8411,0.2641438,0.01047821,-0.7834069,success
8452,0.2391278,0.01278847,-0.693076,success
8467,0.2998441,0.003382847,-0.8148913,success
8489,0.225095,0.003963217,-0.6383035,success
8502,0.2158664,0.009535685,-0.7393966,success
8503,0.2179327,0.005421564,-0.7460737,success
8513,0.2476519,0.008947164,-0.7745597,success
8611,0.2119874,0.02671717,-0.707988,success
8709,0.137071,0.1974792,-0.6950619,success
8181,0.2755893,0.01231362,-0.6445805,success
8258,0.3270974,0.03276977,-0.743705,success
8351,0.2580789,0.003946304,-0.6476842,success
8500,0.2192757,0.007530257,-0.604484,success
8518,0.2651198,0.009526968,-0.7657511,success
8584,0.2135153,0.01049799,-0.6305288,success
8592,0.3256073,0.06377564,-0.8055591,success
8602,0.2644483,0.01811577,-0.7800068,success
8664,0.2315584,0.01190832,-0.8105922,success
8665,0.2267922,0.01129529,-0.7571456,success
8735,0.2176048,0.01319584,-0.8046746,success
8495,0.2472889,0.01438206,-0.5958414,success
8657,0.2401965,0.003370583,-0.7626836,success
8817,0.2231446,0.01578952,-0.7905537,success
9076,0.09554117,0.238152,-0.6829949,success
8629,0.23019,0.01666217,-0.5966166,success
8827,0.3049147,-0.003137663,-0.8383304,success
8845,0.1452243,0.1412577,-0.6336176,success
8868,0.2232952,0.01017465,-0.5817254,success
8936,0.2493778,0.01163009,-0.8112758,success
8977,0.2295695,0.01098309,-0.8137139,success
8751,0.3088625,0.007423431,-0.8019407,success
8863,0.3096952,-0.004088119,-0.7848757,success
8873,0.2247198,0.0006671697,-0.5527264,success
8877,0.219521,0.02362119,-0.5821434,success
8881,0.2326422,0.01684532,-0.7410675,success
8926,0.306177,0.007378355,-0.834786,success
8952,0.229592,0.01685214,-0.7391163,success
8956,0.2309091,0.02012543,-0.5609799,success
9375,0.08734047,0.2495511,-0.685208,success
8544,0.2672936,0.006236419,-0.617894,success
8678,0.302498,0.007755011,-0.5555894,success
8695,0.3280293,0.001593024,-0.5398927,success
8962,0.2135491,0.01715769,-0.6120833,success
9033,0.2144595,0.01662995,-0.5769313,success
9043,0.232017,0.004834816,-0.7615391,success
9079,0.2293133,0.01140518,-0.5567651,success
9102,0.2999333,0.01414594,-0.8249346,success
9360,0.08979721,0.2494956,-0.6812339,success
8508,0.2484687,0.01111895,-0.6126535,success
9149,0.4404823,-0.02135669,-0.922399,success
9185,0.2135816,0.01260018,-0.7558984,success
9226,0.2337563,0.0112074,-0.5538504,success
9257,0.357004,0.06329168,-0.8130414,success
9735,0.09728824,0.2199695,-0.6489385,success
9022,0.2729382,0.03492115,-0.5692059,success
9065,0.2234006,0.07613467,-0.6150044,success
9170,0.2959786,0.007099658,-0.5146534,success
9201,0.2287568,0.01289189,-0.7194604,success
9280,0.2755783,0.001085773,-0.766726,success
9404,0.3667111,0.05035371,-0.8140887,success
9450,0.2713881,0.001245007,-0.8184977,success
9577,0.2486132,0.006844804,-0.8708333,success
9686,0.07468205,0.2673287,-0.6696283,success
8621,0.215887,0.01386032,-0.5937564,success
8838,0.08953737,0.2558449,-0.6781607,success
9121,0.3336976,0.02574152,-0.5605938,success
9245,0.286323,0.01099448,-0.5543448,success
9248,0.2826455,0.01933114,-0.5607463,success
9373,0.220145,0.005806744,-0.5854887,success
9419,0.3497677,0.03440826,-0.8058796,success
9465,0.2188237,0.01301436,-0.7082977,success
9480,0.3525066,0.04113682,-0.8146791,success
9506,0.3093964,0.002143547,-0.8354909,success
9968,0.07027799,0.263341,-0.6855574,success
10010,0.05307868,0.289307,-0.6808337,success
10013,0.05503229,0.2871391,-0.6734797,success
10058,0.04775801,0.2959835,-0.6761953,success
8932,0.3127791,0.004960388,-0.7545944,success
9037,0.3191138,0.001762941,-0.5671803,success
9183,0.340761,0.01898427,-0.7539296,success
9596,0.2750933,0.009398371,-0.538599,success
9643,0.3665212,0.07122035,-0.8113132,success
9723,0.2511516,0.004299805,-0.8168244,success
9772,0.3583263,0.04193062,-0.8238391,success
9807,0.2105132,0.01970421,-0.8044713,success
10060,0.1688934,-0.005479038,-0.8349597,success
9446,0.3071853,-0.002704456,-0.7589319,success
9571,0.3982608,0.05029909,-0.5244564,success
9799,0.3765727,0.06913404,-0.8230352,success
9919,0.2647325,-0.001828283,-0.7937734,success
9935,0.4270353,0.02561298,-0.9328427,success
9937,0.4188586,0.01024139,-0.9277964,success
9972,0.2475239,0.02179322,-0.8815005,success
10025,0.2606375,0.001250029,-0.8956199,success
9168,0.09235677,0.2355622,-0.6936452,success
9342,0.3363266,0.02592067,-0.7411176,success
9649,0.4349201,0.01138604,-0.4927815,success
9740,0.2201283,0.003842756,-0.6255608,success
9741,0.2119553,0.01767656,-0.6337664,success
9769,0.2566016,0.004732758,-0.56659,success
9906,0.2594188,0.01142876,-0.7780095,success
9927,0.3853633,-0.01107369,-0.8831774,success
10003,0.298754,0.008106202,-0.8404803,success
10004,0.4564481,0.01718928,-0.9155158,success
10005,0.4300184,0.03401887,-0.8810455,success
10414,0.1136967,0.01235223,-0.5511057,success
10598,0.06028362,0.2634149,-0.6959354,success
9853,0.4622478,0.01981977,-0.478573,success
9970,0.2650439,-0.004165635,-0.7742105,success
10110,0.3264933,0.006325468,-0.8008912,success
10267,0.2854201,0.005569607,-0.8163356,success
10415,0.2132532,0.04724443,-0.859464,success
10489,0.110017,0.0181661,-0.5611706,success
10162,0.3497107,0.04337604,-0.8173579,success
10184,0.4589263,0.009931579,-0.9312006,success
10238,0.275755,0.02283092,-0.7791719,success
10281,0.2932811,0.07632133,-0.7666013,success
10306,0.4438537,0.0112249,-0.9374851,success
10308,0.2814782,0.02376723,-0.8037759,success
10514,0.2497913,0.01410924,-0.8953196,success
10689,0.1060905,0.2077315,-0.6316818,success
10728,0.1203121,0.008444369,-0.6494484,success
10806,0.06095402,0.276458,-0.6937891,success
9515,0.2069993,0.1231071,-0.5873661,success
9711,0.08620478,0.2465622,-0.6897935,success
10295,0.4953002,0.005684093,-0.9319675,success
10296,0.4604983,0.02715197,-0.8972853,success
10340,0.4767843,0.01268274,-0.8971224,success
10341,0.3774739,0.08143115,-0.8203773,success
10346,0.4796399,0.0152467,-0.9150088,success
10368,0.2151112,0.01425789,-0.5937356,success
10447,0.3684275,0.09538884,-0.8329779,success
10508,0.2791486,-0.009173498,-0.8220685,success
10521,0.2481595,-0.005466282,-0.7842287,success
10880,0.1268938,0.008401811,-0.5452693,success
10237,0.2784852,0.008481517,-0.5740192,success
10334,0.3215041,-0.006931916,-0.7949026,success
10358,0.2435003,0.006718233,-0.5869353,success
10438,0.3761705,0.08752922,-0.811767,success
10476,0.2217972,0.005075663,-0.6357175,success
10498,0.2843179,0.001440063,-0.7764552,success
10504,0.2645737,0.01539972,-0.7725831,success
10505,0.2712613,0.006419107,-0.7835041,success
10518,0.3462581,0.03713247,-0.8181342,success
10724,0.4351593,-0.00264588,-0.9542017,success
10794,0.2467822,0.01011081,-0.8862094,success
10951,0.1168722,0.003028497,-0.5475553,success
11050,0.1203495,-0.005096093,-0.7704799,success
9116,0.2622254,0.003768444,-0.6650635,success
9423,0.2709022,-0.0049503,-0.5746524,success
10168,0.3348866,0.005118921,-0.5357675,success
10499,0.2933192,-0.009546548,-0.7688305,success
10610,0.4131165,0.0761486,-0.8226922,success
10614,0.4885209,0.01932779,-0.913372,success
10630,0.2984169,0.0174346,-0.7968362,success
10639,0.3925222,0.08255385,-0.8197395,success
10640,0.4853762,0.02808709,-0.9082531,success
10717,0.3017604,0.001681224,-0.7854925,success
10851,0.2719778,0.00584887,-0.7926871,success
10857,0.3671833,0.02406372,-0.9489635,success
10916,0.3759178,-0.006656051,-0.9263963,success
11008,0.2235731,-0.004957482,-0.804098,success
11121,0.104097,0.003362849,-0.6077109,success
11206,0.1155505,9.119511E-06,-0.766932,success
11216,0.1076954,-0.002585143,-0.7669163,success
11217,0.107693,0.001660034,-0.6426125,success
9759,0.2952302,0.01010993,-0.7464832,success
10247,0.107327,-0.002653211,-0.7663745,success
10310,0.3708627,0.05899699,-0.5351273,success
10455,0.3041761,0.01076981,-0.5374701,success
10783,0.2170919,0.01323578,-0.6132036,success
10877,0.3730652,0.072901,-0.8136649,success
11010,0.2204673,0.0004954487,-0.7832633,success
11025,0.2498584,-0.0004182607,-0.7711377,success
11045,0.2224973,0.006847396,-0.7227716,success
11202,0.1240057,-0.006691813,-0.6519082,success
11248,0.3156083,0.02306481,-0.92467,success
10419,0.5000969,0.01033112,-0.4820206,success
10460,0.336443,0.001996979,-0.5365402,success
10808,0.2845262,0.02343397,-0.5430909,success
10882,0.4914514,0.02726701,-0.8950213,success
10936,0.3759677,0.1137858,-0.8090891,success
10994,0.2887389,0.008104309,-0.7728778,success
11094,0.4971795,0.04328294,-0.8956596,success
11098,0.258392,-0.01428515,-0.8169354,success
11112,0.3405961,0.05119301,-0.7986263,success
11120,0.4072382,0.09742852,-0.8438158,success
11135,0.2978893,0.002042487,-0.832077,success
11287,0.2492375,0.005006015,-0.8704697,success
11288,0.2612343,0.00226976,-0.790324,success
11294,0.27368,-0.01129295,-0.9014756,success
11308,0.2926972,0.03820634,-0.9343525,success
11383,0.2265275,0.01985618,-0.7386119,success
11398,0.1734957,0.001103178,-0.8305824,success
11419,0.2109898,0.02713701,-0.5670553,success
11552,0.2187822,0.001493827,-0.9247574,success
11575,0.3702559,0.01098883,-0.9399151,success
11592,0.1704786,0.04987505,-0.8709275,success
11621,0.1870938,0.002789587,-0.9144924,success
11663,0.1719756,0.03374392,-0.9038334,success
11717,0.1286476,-0.008405209,-0.823637,success
9672,0.3281389,0.03547631,-0.578079,success
10657,0.2793995,0.02128971,-0.6058655,success
10902,0.4592282,0.05070399,-0.4989443,success
10935,0.440576,0.07499519,-0.494194,success
10938,0.4064233,0.09410324,-0.5272944,success
11110,0.4381237,0.005112424,-0.4682665,success
11283,0.4669624,0.01543367,-0.8757762,success
11442,0.3023589,0.08545139,-0.7907733,success
11444,0.497032,0.05223386,-0.8844408,success
